[Cursor]
SetIndex: 0
ItemCount: 5
39,0,0,234,256,0,0

[trade_down]
SetIndex: 32
ItemCount: 1
40,0,0,234,246,0,0

[trade_check]
SetIndex: 33
ItemCount: 5
40,199,26,18,18,0,0
40,234,0,18,18,0,0
40,234,0,18,18,0,0
40,234,18,18,18,0,0
40,234,18,18,18,0,0

[party_body2]
SetIndex: 34
ItemCount: 1
35,0,141,108,59,0,0

[server_list_H]
SetIndex: 35
ItemCount: 1
58,0,145,256,71,0,0

[server_list_M]
SetIndex: 36
ItemCount: 1
23,0,0,256,256,0,0

[server_list_T]
SetIndex: 37
ItemCount: 5
58,38,219,181,37,0,0
33,0,0,181,37,0,0
33,0,0,181,37,0,0
33,0,0,181,37,0,0
58,38,219,181,37,0,0

[joy_logo]
SetIndex: 38
ItemCount: 1
7,0,0,256,128,0,0

[han_logo]
SetIndex: 39
ItemCount: 1
8,0,0,256,128,0,0

[guild_Btn]
SetIndex: 40
ItemCount: 5
58,0,84,103,21,0,0
58,0,105,103,21,0,0
58,0,105,103,21,0,0
58,0,105,103,21,0,0
58,0,84,103,21,0,0

[quit_Btn]
SetIndex: 41
ItemCount: 5
58,103,84,103,21,0,0
58,103,105,103,21,0,0
58,103,105,103,21,0,0
58,103,105,103,21,0,0
58,103,84,103,21,0,0

[server_sel_Btn]
SetIndex: 42
ItemCount: 5
37,0,214,103,21,0,0
37,0,235,103,21,0,0
37,0,235,103,21,0,0
37,0,235,103,21,0,0
37,0,214,103,21,0,0

[char_sel_Btn]
SetIndex: 43
ItemCount: 5
37,103,214,103,21,0,0
37,103,235,103,21,0,0
37,103,235,103,21,0,0
37,103,235,103,21,0,0
37,103,214,103,21,0,0

[MBox_coin_BG]
SetIndex: 44
ItemCount: 1
36,0,98,102,20,0,0

[MessagePanel]
SetIndex: 45
ItemCount: 1
32,0,220,256,36,0,0

[GuideLine]
SetIndex: 46
ItemCount: 1
28,136,174,3,12,0,0

[chat_left]
SetIndex: 47
ItemCount: 1
32,0,193,17,24,0,0

[chat_center]
SetIndex: 48
ItemCount: 1
32,0,168,209,24,0,0

[chat_right]
SetIndex: 49
ItemCount: 1
32,210,168,17,24,0,0

[partychat_cancelBtn]
SetIndex: 50
ItemCount: 5
35,184,24,24,24,0,0
35,208,24,24,24,0,0
35,208,24,24,24,0,0
35,232,24,24,24,0,0
35,232,24,24,24,0,0

[whisperchat_cancelBtn]
SetIndex: 51
ItemCount: 5
35,172,111,27,25,0,0
35,200,111,27,25,0,0
35,200,111,27,25,0,0
35,228,111,27,25,0,0
35,228,111,27,25,0,0

[PK_button]
SetIndex: 52
ItemCount: 5
35,184,136,24,24,0,0
35,208,136,24,24,0,0
35,208,136,24,24,0,0
35,232,136,24,24,0,0
35,232,136,24,24,0,0

[NameView_button]
SetIndex: 53
ItemCount: 5
35,184,160,24,24,0,0
35,208,160,24,24,0,0
35,208,160,24,24,0,0
35,232,160,24,24,0,0
35,232,160,24,24,0,0

[camera_button]
SetIndex: 54
ItemCount: 5
35,184,184,24,24,0,0
35,208,184,24,24,0,0
35,208,184,24,24,0,0
35,232,184,24,24,0,0
35,232,184,24,24,0,0

[guildchat_cancelbutton]
SetIndex: 55
ItemCount: 5
35,184,208,24,24,0,0
35,208,208,24,24,0,0
35,208,208,24,24,0,0
35,232,208,24,24,0,0
35,232,208,24,24,0,0

[AutoTarget_button]
SetIndex: 56
ItemCount: 5
35,184,232,24,24,0,0
35,208,232,24,24,0,0
35,208,232,24,24,0,0
35,232,232,24,24,0,0
35,232,232,24,24,0,0

[autotrade_title]
SetIndex: 57
ItemCount: 1
9,8,0,226,256,0,0

[autotrade_bg]
SetIndex: 58
ItemCount: 1
10,8,0,226,163,0,0

[AutoTrade_button]
SetIndex: 59
ItemCount: 5
10,0,163,24,24,0,0
10,24,163,24,24,0,0
10,24,163,24,24,0,0
10,48,163,24,24,0,0
10,48,163,24,24,0,0

[party_body3]
SetIndex: 60
ItemCount: 1
35,0,76,108,64,0,0

[MBox_edit_BG]
SetIndex: 61
ItemCount: 1
36,0,118,212,26,0,0

[New_Title_BG]
SetIndex: 62
ItemCount: 1
11,0,0,1024,512,0,0

[N_hp_progress_TR]
SetIndex: 63
ItemCount: 2
26,174,0,82,72,0,0
26,174,0,4,4,0,0

[N_mp_progress_TR]
SetIndex: 64
ItemCount: 2
26,174,174,82,72,0,0
26,174,0,4,4,0,0

[Flag_Kingdom]
SetIndex: 65
ItemCount: 37
101,0,0,64,128,0,0
102,0,0,64,128,0,0
103,0,0,64,128,0,0
104,0,0,64,128,0,0
105,0,0,64,128,0,0
105,0,0,64,128,0,0
107,0,0,64,128,0,0
108,0,0,64,128,0,0
152,0,0,64,128,0,0
153,0,0,64,128,0,0
154,0,0,64,128,0,0
155,0,0,64,128,0,0
156,0,0,64,128,0,0
157,0,0,64,128,0,0
158,0,0,64,128,0,0
159,0,0,64,128,0,0
160,0,0,64,128,0,0
161,0,0,64,128,0,0
162,0,0,64,128,0,0
163,0,0,64,128,0,0
164,0,0,64,128,0,0
165,0,0,64,128,0,0
166,0,0,64,128,0,0
167,0,0,64,128,0,0
168,0,0,64,128,0,0
169,0,0,64,128,0,0
170,0,0,64,128,0,0
171,0,0,64,128,0,0
172,0,0,64,128,0,0
173,0,0,64,128,0,0
246,0,0,1,1,0,0
246,0,0,64,128,0,0
247,0,0,64,128,0,0
248,0,0,64,128,0,0
259,0,0,64,128,0,0
260,0,0,64,128,0,0
261,0,0,64,128,0,0

[Challenge_Btn]
SetIndex: 66
ItemCount: 5
12,0,0,103,21,0,0
12,0,21,103,21,0,0
12,0,21,103,21,0,0
12,0,21,103,21,0,0
12,0,0,103,21,0,0

[5_5_Btn]
SetIndex: 67
ItemCount: 5
12,103,0,103,21,0,0
12,103,21,103,21,0,0
12,103,21,103,21,0,0
12,103,21,103,21,0,0
12,103,0,103,21,0,0

[10_10_Btn]
SetIndex: 68
ItemCount: 5
12,0,42,103,21,0,0
12,0,63,103,21,0,0
12,0,63,103,21,0,0
12,0,63,103,21,0,0
12,0,42,103,21,0,0

[All_All_Btn]
SetIndex: 69
ItemCount: 5
12,103,42,103,21,0,0
12,103,63,103,21,0,0
12,103,63,103,21,0,0
12,103,63,103,21,0,0
12,103,42,103,21,0,0


[login_box]
SetIndex: 70
ItemCount: 1
20,0,0,227,130,0,0

[login_btn]
SetIndex: 71
ItemCount: 5
20,0,130,216,55,0,0
20,0,185,216,55,0,0
20,0,185,216,55,0,0
21,0,201,216,55,0,0
21,0,201,216,55,0,0

[newaccount_btn]
SetIndex: 72
ItemCount: 5
21,0,17,109,50,0,0
21,0,84,109,50,0,0
21,0,84,109,50,0,0
21,0,151,109,50,0,0
21,0,151,109,50,0,0

[quit_btn]
SetIndex: 73
ItemCount: 5
21,109,17,109,50,0,0
21,109,84,109,50,0,0
21,109,84,109,50,0,0
21,109,151,109,50,0,0
21,109,151,109,50,0,0

[N_under_left]
SetIndex: 74
ItemCount: 1
30,166,0,90,256,0,0

[N_under_left2]
SetIndex: 75
ItemCount: 1
27,166,0,90,144,0,0

[N_under_right2]
SetIndex: 76
ItemCount: 1
29,166,0,90,144,0,0

[N_under_right]
SetIndex: 77
ItemCount: 1
31,166,0,90,256,0,0

[N_under_left_cover]
SetIndex: 78
ItemCount: 1
27,136,198,120,57,0,0

[N_under_right_cover]
SetIndex: 79
ItemCount: 1
29,136,198,120,57,0,0

[N_hp_progress]
SetIndex: 80
ItemCount: 2
26,174,0,82,72,0,0
26,174,0,4,4,0,0

[N_mp_progress]
SetIndex: 81
ItemCount: 2
26,174,174,82,72,0,0
26,174,0,4,4,0,0

[N_equip_BG1]
SetIndex: 82
ItemCount: 1
28,0,0,135,256,0,0

[N_equip_BG2]
SetIndex: 83
ItemCount: 1
29,0,0,135,256,0,0

[N_equip_BG3]
SetIndex: 84
ItemCount: 1
30,0,0,135,256,0,0

[N_equip_BG4]
SetIndex: 85
ItemCount: 1
31,0,0,135,256,0,0

[N_minimapC]
SetIndex: 86
ItemCount: 1
33,128,128,128,128,0,0

[N_inv_right2]
SetIndex: 88
ItemCount: 1
28,134,0,41,66,0,0

[N_inv_left2]
SetIndex: 89
ItemCount: 1
28,175,0,41,66,0,0

[N_inv_set1]
SetIndex: 90
ItemCount: 5
28,83,131,24,24,0,0
28,83,131,24,24,0,0
28,83,131,24,24,0,0
28,134,102,24,24,0,0
28,83,131,24,24,0,0

[N_inv_set2]
SetIndex: 91
ItemCount: 5
29,31,131,24,24,0,0
29,31,131,24,24,0,0
29,31,131,24,24,0,0
28,134,125,24,24,0,0
29,31,131,24,24,0,0

[N_MiniBar_btn]
SetIndex: 92
ItemCount: 5
24,135,0,58,49,0,0
24,135,49,58,49,0,0
24,135,49,58,49,0,0
24,135,98,58,49,0,0
24,135,98,58,49,0,0

[N_mini_btn_list]
SetIndex: 93
ItemCount: 1
33,0,0,252,66,0,0

[N_char_button]
SetIndex: 94
ItemCount: 5
33,0,69,24,24,0,0
33,24,69,24,24,0,0
33,24,69,24,24,0,0
33,48,69,24,24,0,0
33,48,69,24,24,0,0


[N_equip_button]
SetIndex: 95
ItemCount: 5
33,0,93,24,24,0,0
33,24,93,24,24,0,0
33,24,93,24,24,0,0
33,48,93,24,24,0,0
33,48,93,24,24,0,0

[N_skill_button]
SetIndex: 96
ItemCount: 5
33,0,117,24,24,0,0
33,24,117,24,24,0,0
33,24,117,24,24,0,0
33,48,117,24,24,0,0
33,48,117,24,24,0,0

[N_minimap_button]
SetIndex: 97
ItemCount: 5
33,0,141,24,24,0,0
33,24,141,24,24,0,0
33,24,141,24,24,0,0
33,48,141,24,24,0,0
33,48,141,24,24,0,0

[N_party_button]
SetIndex: 98
ItemCount: 5
33,0,165,24,24,0,0
33,24,165,24,24,0,0
33,24,165,24,24,0,0
33,48,165,24,24,0,0
33,48,165,24,24,0,0

[N_system_button]
SetIndex: 99
ItemCount: 5
33,0,189,24,24,0,0
33,24,189,24,24,0,0
33,24,189,24,24,0,0
33,48,189,24,24,0,0
33,48,189,24,24,0,0

[N_char_BG1]
SetIndex: 100
ItemCount: 1
24,0,0,135,256,0,0

[N_char_BG2]
SetIndex: 101
ItemCount: 1
25,0,0,135,256,0,0

[N_char_BG3]
SetIndex: 102
ItemCount: 1
26,0,0,135,256,0,0

[N_char_BG4]
SetIndex: 103
ItemCount: 1
27,0,0,136,256,0,0

[N_close_btn]
SetIndex: 104
ItemCount: 5
28,217,0,24,24,0,0
28,217,24,24,24,0,0
28,217,24,24,24,0,0
28,217,48,24,24,0,0
28,217,48,24,24,0,0

[N_money_btn]
SetIndex: 105
ItemCount: 5
28,135,65,18,18,0,0
28,153,65,18,18,0,0
28,153,65,18,18,0,0
28,171,65,18,18,0,0
28,171,65,18,18,0,0

[money_text]
SetIndex: 106
ItemCount: 1
28,135,84,74,18,0,0

[HPotion]
SetIndex: 107
ItemCount: 5
30,134,0,30,30,0,0
30,134,90,30,30,0,0
30,134,90,30,30,0,0
30,134,90,30,30,0,0
30,134,0,30,30,0,0

[MPotion]
SetIndex: 108
ItemCount: 5
30,134,30,30,30,0,0
30,134,120,30,30,0,0
30,134,120,30,30,0,0
30,134,120,30,30,0,0
30,134,30,30,30,0,0

[PPotion]
SetIndex: 109
ItemCount: 5
30,134,60,30,30,0,0
30,134,150,30,30,0,0
30,134,150,30,30,0,0
30,134,150,30,30,0,0
30,134,60,30,30,0,0

[N_title_1]
SetIndex: 110
ItemCount: 1
41,0,0,256,256,0,0

[N_title_2]
SetIndex: 111
ItemCount: 1
42,0,0,256,256,0,0

[N_title_3]
SetIndex: 112
ItemCount: 1
43,0,0,256,256,0,0

[N_title_4]
SetIndex: 113
ItemCount: 1
44,0,0,256,256,0,0

[N_title_5]
SetIndex: 114
ItemCount: 1
45,0,0,256,256,0,0

[N_title_6]
SetIndex: 115
ItemCount: 1
46,0,0,256,256,0,0

[N_grid_cover]
SetIndex: 116
ItemCount: 126
32,0,0,24,24,0,0
32,24,0,24,24,0,0
32,48,0,24,24,0,0
32,72,0,24,24,0,0
32,96,0,24,24,0,0
32,120,0,24,24,0,0
32,144,0,24,24,0,0
32,168,0,24,24,0,0
32,192,0,24,24,0,0
32,0,24,24,24,0,0
32,24,24,24,24,0,0
32,48,24,24,24,0,0
32,72,24,24,24,0,0
32,96,24,24,24,0,0
32,120,24,24,24,0,0
32,144,24,24,24,0,0
32,168,24,24,24,0,0
32,192,24,24,24,0,0
32,0,48,24,24,0,0
32,24,48,24,24,0,0
32,48,48,24,24,0,0
32,72,48,24,24,0,0
32,96,48,24,24,0,0
32,120,48,24,24,0,0
32,144,48,24,24,0,0
32,168,48,24,24,0,0
32,192,48,24,24,0,0
32,0,72,24,24,0,0
32,24,72,24,24,0,0
32,48,72,24,24,0,0
32,72,72,24,24,0,0
32,96,72,24,24,0,0
32,120,72,24,24,0,0
32,144,72,24,24,0,0
32,168,72,24,24,0,0
32,192,72,24,24,0,0
32,0,48,24,24,0,0
32,24,96,24,24,0,0
32,48,96,24,24,0,0
32,72,96,24,24,0,0
32,96,96,24,24,0,0
32,120,96,24,24,0,0
32,144,96,24,24,0,0
32,168,96,24,24,0,0
32,192,96,24,24,0,0
32,0,120,24,24,0,0
32,24,120,24,24,0,0
32,48,120,24,24,0,0
32,72,120,24,24,0,0
32,96,120,24,24,0,0
32,120,120,24,24,0,0
32,144,120,24,24,0,0
32,168,120,24,24,0,0
32,192,120,24,24,0,0
32,0,144,24,24,0,0
32,24,144,24,24,0,0
32,48,144,24,24,0,0
32,72,144,24,24,0,0
32,96,144,24,24,0,0
32,120,144,24,24,0,0
32,144,144,24,24,0,0
32,168,144,24,24,0,0
32,192,144,24,24,0,0
32,0,0,24,24,0,0
32,24,0,24,24,0,0
32,48,0,24,24,0,0
32,72,0,24,24,0,0
32,96,0,24,24,0,0
32,120,0,24,24,0,0
32,144,0,24,24,0,0
32,168,0,24,24,0,0
32,192,0,24,24,0,0
32,0,24,24,24,0,0
32,24,24,24,24,0,0
32,48,24,24,24,0,0
32,72,24,24,24,0,0
32,96,24,24,24,0,0
32,120,24,24,24,0,0
32,144,24,24,24,0,0
32,168,24,24,24,0,0
32,192,24,24,24,0,0
32,0,48,24,24,0,0
32,24,48,24,24,0,0
32,48,48,24,24,0,0
32,72,48,24,24,0,0
32,96,48,24,24,0,0
32,120,48,24,24,0,0
32,144,48,24,24,0,0
32,168,48,24,24,0,0
32,192,48,24,24,0,0
32,0,72,24,24,0,0
32,24,72,24,24,0,0
32,48,72,24,24,0,0
32,72,72,24,24,0,0
32,96,72,24,24,0,0
32,120,72,24,24,0,0
32,144,72,24,24,0,0
32,168,72,24,24,0,0
32,192,72,24,24,0,0
32,0,48,24,24,0,0
32,24,96,24,24,0,0
32,48,96,24,24,0,0
32,72,96,24,24,0,0
32,96,96,24,24,0,0
32,120,96,24,24,0,0
32,144,96,24,24,0,0
32,168,96,24,24,0,0
32,192,96,24,24,0,0
32,0,120,24,24,0,0
32,24,120,24,24,0,0
32,48,120,24,24,0,0
32,72,120,24,24,0,0
32,96,120,24,24,0,0
32,120,120,24,24,0,0
32,144,120,24,24,0,0
32,168,120,24,24,0,0
32,192,120,24,24,0,0
32,0,144,24,24,0,0
32,24,144,24,24,0,0
32,48,144,24,24,0,0
32,72,144,24,24,0,0
32,96,144,24,24,0,0
32,120,144,24,24,0,0
32,144,144,24,24,0,0
32,168,144,24,24,0,0
32,192,144,24,24,0,0

[stat_btn]
SetIndex: 117
ItemCount: 5
24,244,12,12,12,0,0
24,244,12,12,12,0,0
24,244,0,12,12,0,0
24,244,0,12,12,0,0
24,244,12,12,12,0,0

[exp_progress]
SetIndex: 118
ItemCount: 5
28,135,150,105,4,0,0
26,174,0,4,4,0,0
28,135,156,105,4,0,0
28,135,162,105,4,0,0
28,135,168,105,4,0,0

[grid_cover]
SetIndex: 119
ItemCount: 1
32,0,0,216,144,0,0

[N_Select_char_t]
SetIndex: 120
ItemCount: 1
52,0,105,256,50,0,0

[N_Select_NewChar]
SetIndex: 121
ItemCount: 5
57,0,0,240,56,0,0
57,0,56,240,56,0,0
57,0,56,240,56,0,0
57,0,112,240,56,0,0
57,0,168,240,56,0,0

[N_Select_char_bg1]
SetIndex: 122
ItemCount: 1
53,0,0,125,237,0,0

[N_Select_char_bg2]
SetIndex: 123
ItemCount: 1
54,0,0,237,237,0,0

[N_Select_Delete]
SetIndex: 124
ItemCount: 5
55,0,120,100,40,0,0
55,0,40,100,40,0,0
55,0,40,100,40,0,0
55,0,80,100,40,0,0
55,0,0,100,40,0,0

[N_Select_Enter]
SetIndex: 125
ItemCount: 5
55,100,120,100,40,0,0
55,100,40,100,40,0,0
55,100,40,100,40,0,0
55,100,80,100,40,0,0
55,100,0,100,40,0,0

[N_Select_Cancel]
SetIndex: 126
ItemCount: 5
55,0,200,100,40,0,0
55,100,200,100,40,0,0
55,100,200,100,40,0,0
55,0,160,100,40,0,0
55,100,160,100,40,0,0


[grid_back_upperleft]
SetIndex: 127
ItemCount: 1
30,23,3,112,24,0,0

[grid_back_upperright]
SetIndex: 128
ItemCount: 1
31,0,3,110,24,0,0


[N_Create_char_t]
SetIndex: 130
ItemCount: 1
51,0,100,256,48,0,0

[N_Create_char_ubg1]
SetIndex: 131
ItemCount: 1
52,0,0,256,83,0,0

[N_Create_char_ubg2]
SetIndex: 132
ItemCount: 1
51,0,0,144,83,0,0

[N_Create_char_ubg3]
SetIndex: 133
ItemCount: 1
51,0,172,144,83,0,0

[N_Create_char_ubg4]
SetIndex: 134
ItemCount: 1
52,0,172,256,83,0,0

[N_Create_char_bg1]
SetIndex: 135
ItemCount: 1
53,130,0,126,230,0,0

[N_Create_char_bg2]
SetIndex: 136
ItemCount: 1
56,0,0,238,230,0,0

[Green_Number]
SetIndex: 137
ItemCount: 16
115,0,0,26,29,0,0
115,27,0,14,29,0,0
115,41,0,23,29,0,0
115,64,0,21,29,0,0
115,85,0,22,29,0,0
115,107,0,20,29,0,0
115,127,0,22,29,0,0
115,150,0,21,29,0,0
115,171,0,23,29,0,0
115,194,0,24,29,0,0
115,218,1,24,28,0,0
115,0,144,83,30,0,0
115,83,144,19,30,0,0
115,101,144,16,30,0,0
115,242,1,12,30,0,0
115,216,144,40,30,0,0

[Blue_Number]
SetIndex: 138
ItemCount: 12
